time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.9313545236193671,0.8269084852122665,4.183941967429191,0.2524422868894609,0.17785691415392169,0.0,-1.6575876663373916,1.7677498397708784,4.090303660179542,0.15374088507632336,0.09698821828520011,0.0,459.65053424041554,461.73166741839765,461.12472516781855,460.08649292817387
1.8600000000000012,-1.0342867322798488,0.9377471068815009,4.430145398740358,0.2625242053749721,0.18370842283618227,0.0,-1.773993722650395,1.9276442523824173,4.115762812370006,0.1423252868651062,0.09348384475672855,0.0,443.5366104770778,443.25652514865226,443.830129549251,442.9133337251346
1.9200000000000013,-1.1442916759876083,1.0583056564292308,4.6776527330313025,0.27120628791534607,0.19032062818667228,0.0,-1.8933986152544207,2.0915895835080036,4.13378886690093,0.13681738247196223,0.10332054706079462,0.0,442.05918152829764,442.87715542617616,442.7597883457507,442.32480529479085
1.9800000000000013,-1.2619098460635956,1.1892771102504778,4.9277274239381414,0.27976877166477276,0.1986586880640573,0.0,-2.027934249965394,2.274688685134402,4.201031355536834,0.14223878491075104,0.11818536688938051,0.0,460.27427551827265,461.459204831644,459.3788529243897,459.8257190137729
2.0400000000000014,-1.3877191824741544,1.3313102191788364,5.181497380576844,0.28850426691138864,0.20632009652326655,0.0,-2.1663654461231165,2.460315220408986,4.256968905450686,0.135979959882943,0.12534378249971614,0.0,457.9672784147566,458.5490111657196,459.5811088856819,459.1022624212097
2.1000000000000014,-1.5213844134494814,1.483809715514527,5.4357641136588395,0.3006826859060716,0.21400941435046317,0.0,-2.2897728937381183,2.6238105389381747,4.217928287287715,0.15677438566631993,0.12879965603891336,0.0,428.50780102597497,428.8167475995358,428.81898524292603,430.6018721591929
2.1600000000000015,-1.6625168617805104,1.646147813446594,5.68714011698904,0.31011518550155337,0.23160468081121355,0.0,-2.4160244987209705,2.7879699558300413,4.160515895207765,0.15343632545098432,0.1620300480957991,0.0,424.0209118055904,426.88576198663486,423.5646612706765,423.3016854733112
2.2200000000000015,-1.8122549079181403,1.8194411333470855,5.937935953339491,0.3270784186450637,0.24435101127264858,0.0,-2.576346086266437,2.9896861459308286,4.197804148756226,0.12170199403624017,0.14174013581509554,0.0,459.2125831862254,457.62208380262706,460.593599264011,458.09502020095766
2.2800000000000016,-1.9710064248027572,2.003998228404018,6.187621915928091,0.3343716197793096,0.25354849506741584,0.0,-2.7160982138583347,3.162556061315974,4.124522083788938,0.1211108611787043,0.1497376181455462,0.0,423.3975139704296,424.1057268580903,423.95018667009657,423.9135058747578
2.3400000000000016,-2.1394249552150915,2.2004338858131134,6.436901713320751,0.34398131164430623,0.2625322748247054,0.0,-2.898567967870169,3.385721097097329,4.1834003194845,0.13672094512977717,0.14971353022758882,0.0,470.92378573090775,470.94161112000796,469.56600689989534,470.78917297194783
2.4000000000000017,-2.3187714978236835,2.410172020548351,6.688838540745856,0.36364608398830445,0.27198244124025717,0.0,-3.0803684124006114,3.606835140371097,4.212741816689678,0.17262552485720317,0.14092804797732705,0.0,465.41404468382774,464.74495534513454,462.0725210088471,464.9146723696225
2.4600000000000017,-2.5080304787634424,2.631942494958772,6.9383558078376,0.3742826782859341,0.2859888842949809,0.0,-3.2293196120398626,3.7859665022656617,4.103735563585175,0.16551420157430244,0.11389052302924627,0.0,421.67776199973116,419.3522789919106,418.7175300348286,418.12807042563884
2.520000000000002,-2.708105050963816,2.866686085264478,7.186464961494624,0.3966717472376846,0.294890162574621,0.0,-3.4404033300694037,4.040265006851487,4.164270701960313,0.20299668531991427,0.12848796076916272,0.0,480.3011707549151,481.41869546310204,479.50132512739117,482.3688474960972
